<<<<<<< HEAD
vehicle_id,driver_id,date,route_type,total_stops,distance_km,delivery_time_hours,fuel_used_l,last_service_days,breakdown,maintenance_cost
V030,D015,2025-01-19,Urban,150,175.37886728126915,5.196730011173484,17.00263923986495,1,0,32.705248098179865
V046,D021,2025-03-08,Suburban,90,63.16695890318533,2.220324919451114,5.96633895807579,42,0,33.26459112209916
V005,D035,2025-03-15,Urban,115,135.63006905888244,4.982368123699489,11.570312094373229,23,0,115.75135443746217
V012,D066,2025-02-09,Urban,131,79.76769122908979,2.2916844661853433,8.212153100037362,48,0,81.39833480876285
V016,D002,2025-02-16,Rural,110,97.7542956599118,2.775680339843627,10.482386271272706,27,0,57.598348928575604
V026,D035,2025-03-06,Urban,112,89.60231872143302,2.469586023294192,7.523937574865504,25,0,64.0807194635926
V026,D078,2025-01-29,Rural,92,79.99161244894984,2.457223813109129,6.983865989237146,32,0,94.33586359605218
V048,D020,2025-02-19,Suburban,97,91.41267849668192,2.3798679822711795,9.837598302281751,19,0,62.98654831991583
V021,D010,2025-01-13,Urban,120,103.36241937691504,2.6472543300627818,10.488192362545558,24,0,50.49843627839594
V039,D025,2025-01-01,Rural,137,116.3004110947911,3.1338896059665613,12.038990550439408,57,0,39.16536074398195
V036,D066,2025-02-03,Urban,135,140.35059664847782,4.0641395146493045,16.326704069225322,3,0,95.60397105462334
V033,D025,2025-02-17,Rural,103,104.18715380034351,3.5250984029463543,8.806078261908851,12,1,242.20264152783682
V030,D054,2025-03-18,Urban,152,167.19434092166935,4.206763528681807,17.384839294455602,35,0,36.26834429336678
V037,D033,2025-02-17,Rural,110,82.4972927618067,2.8337858032283063,7.172856601001768,15,0,68.42590009468293
V023,D036,2025-02-18,Urban,134,129.4060921842267,4.615077274277258,14.776728719167306,17,0,33.56138656302184
V010,D014,2025-03-05,Suburban,89,84.6494015399784,2.6760422167243845,8.305896161078088,50,0,116.84982525085981
V005,D065,2025-03-02,Suburban,139,114.23613342678225,4.418746880363231,14.110463552614695,32,0,86.45636708173558
V036,D080,2025-01-29,Rural,81,72.22239653647028,1.820239371704503,6.5318954257295765,7,0,43.74271294019047
V034,D054,2025-02-08,Rural,94,74.0973128824431,2.19051056279707,7.177429759744403,19,0,45.52086778036147
V031,D052,2025-03-29,Rural,82,56.178744362755666,1.684303844870908,5.349155168466456,7,0,81.28456322455608
V010,D003,2025-01-26,Rural,122,88.85024862051203,2.5504604569865927,10.826307975902914,5,0,62.09091816040142
V019,D041,2025-01-17,Urban,110,72.96390066247928,2.2481313576594397,8.249958816362424,58,0,99.68400697689424
V032,D006,2025-03-12,Urban,149,150.4664200219971,5.905054707347932,18.134332139027883,40,0,79.1225837057025
V001,D025,2025-01-13,Urban,146,145.47971963636166,4.255700654023893,15.88959868789067,21,1,575.5854475300756
V005,D013,2025-03-10,Urban,135,157.99911609796968,4.420469693081317,15.033566491554055,48,0,116.66822232587444
V045,D008,2025-01-26,Urban,142,147.36860084274497,4.715608728888802,14.35677321746675,48,1,332.56715239776327
V004,D021,2025-02-18,Suburban,154,97.20903550106654,2.673557476750205,9.30354709143612,51,1,544.179999406524
V016,D068,2025-03-08,Urban,94,106.271427809593,3.741290438005875,10.42182747957916,57,1,562.3663653570502
V024,D025,2025-01-07,Suburban,171,191.11047171823145,6.748453939155204,21.019363248036516,47,0,102.85307257099514
V016,D079,2025-02-27,Urban,89,77.07330512926211,2.810714011753391,8.584656680858819,7,0,86.35934917726908
V002,D068,2025-02-18,Urban,117,111.32758614706009,3.640545202924347,13.023453088921935,37,1,442.9363263416779
V049,D045,2025-02-22,Suburban,126,149.39152193492242,3.9620953893257784,13.108793049943241,23,0,63.563841170995005
V028,D060,2025-03-06,Suburban,136,125.03603609001037,3.341540454524483,11.946973294652821,11,0,73.15471528304337
V032,D012,2025-03-03,Suburban,129,147.47190951630935,4.797025815591741,16.861555770009588,10,0,47.7331577821167
V027,D032,2025-01-17,Suburban,150,97.47348820291677,2.8806962485155694,11.19247982145381,57,0,91.22218416286711
V020,D013,2025-02-12,Urban,94,67.17532539516971,1.8757641658462334,5.845326573701927,21,0,49.93067463840385
V024,D031,2025-01-25,Suburban,97,83.8519377082847,2.9300314473473836,7.643106621955507,55,0,30.113111585443008
V012,D078,2025-01-03,Urban,161,153.08750768538363,5.562345063914612,14.391174762197679,59,0,114.0385907826076
V050,D020,2025-03-20,Urban,167,181.98603075665258,4.597761759672594,18.902815305047408,41,0,57.54137170930984
V035,D018,2025-01-29,Urban,81,96.62953879595888,2.8202003436689367,10.679772620220584,33,0,47.696883821940204
V033,D060,2025-02-01,Urban,163,135.8296763551686,3.4195732717136003,11.397207669682937,20,0,54.13320578691983
V033,D063,2025-01-26,Urban,177,111.23554055807702,3.6996701717659897,9.941545725232556,33,0,59.74029278567828
V043,D006,2025-01-16,Rural,122,131.84575404121776,3.709213400244344,14.319982637341306,40,0,72.70917838033563
V037,D032,2025-01-25,Rural,105,101.07598530221692,3.5666675163984034,8.873896867449156,35,0,36.241650391673694
V012,D043,2025-02-23,Urban,150,107.86885729813814,3.730162795315875,9.774512320999925,34,0,34.740584058490576
V003,D002,2025-01-28,Urban,117,104.9369576548237,3.2111894817033564,11.420687626778811,36,0,56.36196889842654
V001,D060,2025-03-14,Urban,173,180.8518034864006,6.070019237217576,18.63258440572083,27,1,497.4363768922449
V033,D023,2025-02-25,Urban,121,128.53189574118352,4.671453977024448,14.699752185046139,19,0,40.58816050328116
V040,D031,2025-03-06,Rural,84,75.5807679647376,2.6113470683155655,8.950602833910503,43,1,384.6274081545639
V010,D005,2025-03-27,Urban,90,70.4815846269584,2.760062699009509,6.471515301086543,5,0,55.562580138250404
V043,D034,2025-03-21,Suburban,144,170.53135908812584,4.794738238939025,18.801595076015605,29,0,32.34499975155631
V044,D010,2025-02-10,Urban,113,112.77598502285022,3.482702001076426,9.997660545082805,56,0,109.71487023789997
V029,D002,2025-02-20,Rural,80,67.59540092862234,2.559109065771725,5.641207467183654,10,0,109.74171162392314
V013,D011,2025-03-12,Urban,162,124.46102539269222,4.513478706496416,14.983607562374521,56,0,48.826402762212666
V012,D050,2025-03-19,Suburban,81,84.13160497397313,3.170229394926948,8.50489385700958,59,0,44.65850053479131
V031,D031,2025-01-29,Urban,164,122.23085104642674,3.575162675719724,10.905435590675275,55,0,79.25634879122836
V046,D056,2025-03-24,Suburban,99,69.59957334503707,2.6350344041913063,6.238866864898214,40,0,86.76781526832877
V002,D079,2025-01-19,Urban,140,128.5060466728139,3.5387237728851577,11.640052443978272,13,0,116.17883017023655
V050,D073,2025-03-07,Urban,166,128.48274430735654,5.076831483714844,13.674225343832314,29,0,63.96136109758313
V035,D009,2025-02-10,Rural,100,97.7343086954169,3.400561696239633,9.957228337614264,5,1,472.57151399249665
V023,D021,2025-02-14,Rural,167,112.0174552223982,2.9201630557432248,10.791793944759254,58,0,109.03629412238786
V017,D073,2025-01-15,Rural,147,145.96580542283778,4.07976769933295,12.270403637944957,58,0,70.4958407202765
V026,D028,2025-01-03,Suburban,91,70.06799042867453,2.6851606015090694,7.525947088544236,59,0,41.011117604159345
V008,D062,2025-01-11,Rural,101,60.61472182673146,1.6243239798644722,5.184035079613804,12,1,268.80286834098797
V029,D007,2025-02-22,Urban,99,66.94000182584608,2.0663347193387023,7.374336016689331,59,0,42.29102340329703
V026,D080,2025-02-15,Urban,161,186.78724549887008,4.954339473672001,15.622498507181577,13,1,383.7873324715638
V010,D016,2025-01-30,Urban,80,89.63302267753718,2.6354052528073617,8.391776355243193,22,0,97.63977507141236
V026,D004,2025-02-26,Suburban,109,80.67803069516988,2.2902005832303662,8.187300053035234,40,1,441.57315576571744
V034,D004,2025-01-18,Urban,176,187.79607312000388,4.706370853029025,17.9647930809894,15,0,30.180634125507662
V041,D040,2025-02-20,Urban,103,99.4097244581516,3.4898932291582536,10.936013311110806,13,0,108.51891217816305
V007,D017,2025-02-17,Suburban,93,109.97648289890272,3.2007885900507596,12.089718045924311,1,0,69.94099546418153
V004,D052,2025-03-07,Rural,115,94.77879050785008,2.970673019945586,11.210828552299278,54,0,51.49738916699027
V050,D052,2025-01-08,Urban,148,149.3137023915248,5.8344400628471655,17.65730249578152,38,1,386.2403512413772
V045,D036,2025-01-22,Urban,154,98.27070075197007,3.8969928382974617,10.464697748851721,43,0,51.648410397454526
V011,D038,2025-01-06,Urban,103,86.28808603325388,3.2210954627095076,7.8078718488519465,45,0,47.51005450703448
V029,D050,2025-03-17,Urban,139,163.78239294309424,4.715010927838421,15.700172894734424,53,1,638.0425349366777
V036,D063,2025-02-26,Urban,174,160.6696032925926,4.795041727871726,19.10382183003588,52,0,45.32984709328826
V025,D063,2025-02-05,Suburban,134,103.5455120681215,3.109340059831915,9.075817447239583,1,1,329.9778628076158
V021,D062,2025-03-20,Suburban,156,104.8573621488376,4.115628133099046,10.077137988966564,11,0,36.95882202049686
V036,D007,2025-02-26,Suburban,159,162.51660365331801,5.07237552625261,13.72209817726033,58,1,353.917778092861
V010,D027,2025-02-18,Urban,103,101.65210348395712,2.6152257165563424,9.517326111293558,43,0,84.29825140013295
V037,D014,2025-02-14,Rural,156,128.6006635933133,4.15324796941122,14.780497161308073,40,0,111.28372600820639
V009,D071,2025-03-23,Urban,103,120.56817554530856,3.5075564994696626,12.184593180466404,22,0,65.80900015279457
V024,D005,2025-03-07,Urban,133,81.57178447643045,2.222829162755378,7.69981673307678,35,0,102.96048510861702
V035,D055,2025-03-18,Rural,105,82.13460265280503,2.234415315948091,10.123752906892054,51,0,106.82890315043801
V049,D002,2025-02-14,Urban,145,167.13304530806357,5.097197827586175,20.73703334105684,44,0,93.2654362060803
V035,D062,2025-03-20,Urban,159,126.01724081567461,3.3276905064193594,14.794902700457781,6,1,202.96605017990956
V048,D021,2025-01-20,Rural,117,87.90814893663295,2.8476267262309642,9.76035189440403,28,1,620.3327387315101
V036,D079,2025-03-05,Urban,144,132.55664341805976,3.458264186328399,13.640045609159268,31,1,586.9144788827057
V018,D021,2025-03-08,Suburban,154,168.5192816926577,5.891580634811349,16.937016530684986,55,1,362.9550420411444
V049,D010,2025-03-24,Urban,130,86.04544734851217,2.946434346358391,10.061311531806735,8,0,95.26238977798593
V039,D058,2025-01-03,Suburban,114,132.90261653976833,5.151901332823968,12.428278144696925,5,1,561.5817059109681
V032,D039,2025-02-23,Urban,122,131.39933490246122,3.5577057509620102,12.653346218478251,42,1,584.2370473194658
V024,D005,2025-03-19,Urban,108,76.54501655974056,2.4489837616440986,8.340184598922283,54,0,52.75805702953265
V023,D065,2025-03-05,Suburban,116,119.15575409939213,4.190203079297789,14.793430990951796,48,1,485.7683441773832
V032,D013,2025-02-09,Urban,160,132.95603737320548,4.668915906453084,15.998384085038435,44,1,210.25596971388148
V037,D053,2025-02-28,Urban,137,115.2686225378734,2.9923580689966793,12.048843326303343,17,0,66.02493066730321
V012,D045,2025-02-24,Urban,133,142.30654937662155,3.7939561607449037,16.516741401726573,38,0,96.61288860848576
V049,D032,2025-03-03,Urban,118,138.96516440503584,4.172756737446189,14.6167134482549,9,0,52.906495488282296
V013,D036,2025-01-04,Urban,121,81.79521636870628,2.388763032408018,7.7805872609777404,10,0,92.87517011328481
V023,D060,2025-03-01,Urban,107,91.2044612076202,2.8399436990696567,8.951311351014594,20,1,550.815054049818
V025,D011,2025-03-16,Rural,108,95.96501620386286,3.108178849398701,10.752739948600615,14,0,109.68967636597137
V035,D063,2025-01-30,Urban,122,100.74602500110582,2.6010953853598533,10.745910300037277,14,0,50.962310480013
V041,D021,2025-01-02,Urban,82,67.06890488683827,2.4947340242625127,6.414317561190706,26,0,70.57710143558481
V030,D052,2025-03-03,Urban,89,56.19114684778925,1.7965815937026794,4.910345534549737,29,0,38.699829044910395
V017,D055,2025-02-18,Urban,138,139.56259778258521,4.626114258099087,12.672700545014095,49,0,60.16378283600886
V049,D026,2025-01-09,Rural,93,80.14076447529852,2.4679761276739036,7.846475643564226,27,0,75.61923996289826
V020,D068,2025-01-31,Urban,155,111.11582364588519,3.4871377222555955,11.759318565168787,25,1,440.24874166469453
V048,D034,2025-03-02,Rural,126,137.29213277403636,4.1878625032142685,14.512595781510443,16,0,47.82694080527686
V025,D052,2025-03-20,Urban,121,130.86591031580818,4.8292169543927885,11.36218687799301,36,0,49.62829155658193
V022,D052,2025-02-17,Suburban,173,154.28745099562718,4.718685899302515,18.91478938666024,34,1,255.9358374087845
V013,D029,2025-01-25,Suburban,111,86.47681403244084,3.0198338388826036,7.235384565730919,16,0,64.42120051088804
V019,D038,2025-02-05,Rural,111,109.09697553804374,3.929302809091945,10.236636989452549,33,0,73.38853805091131
V049,D042,2025-01-08,Suburban,121,93.51984505743945,3.600723736004336,8.720164306536278,3,0,105.25213819008665
V036,D021,2025-03-14,Suburban,111,82.31812815955922,2.2590177335307393,10.097916525321878,23,0,74.91749709580726
V012,D042,2025-02-27,Urban,105,109.02242320365856,3.4707663156602937,10.460679165484336,11,0,88.7249442548254
V041,D013,2025-02-14,Urban,80,49.935611506605625,1.4516311615383242,5.024152087127246,48,1,550.794520993968
V019,D064,2025-03-03,Rural,135,88.67624615380211,2.4691343959996224,10.527725140503444,58,0,102.32507486604165
V012,D017,2025-02-08,Urban,81,48.92990525754646,1.390459019622708,5.3700154160480436,18,0,87.43255396419218
V009,D009,2025-02-27,Urban,160,110.6825459016409,3.4526244610603296,9.573573012418557,47,0,35.832884308847625
V007,D041,2025-03-22,Suburban,109,69.91194656966405,2.268507442799724,6.854143545777892,41,0,60.79556844181562
V028,D001,2025-03-24,Urban,150,179.62221310019268,5.86245882902769,18.606631667727033,44,1,374.38014279056125
V014,D002,2025-03-05,Rural,131,101.30046363839143,2.9276971300263077,12.218523635296311,29,0,47.68592599271269
V031,D060,2025-02-13,Suburban,170,117.22533729226322,3.6156203641993097,10.797723693350973,59,0,82.80561705732197
V019,D048,2025-01-29,Suburban,88,65.52460242218447,1.7363497546243134,6.060693569822623,50,1,384.8103205622618
V047,D029,2025-02-28,Rural,101,117.32920963533215,3.0778483499293476,11.221045559681402,5,1,336.7218070334836
V016,D010,2025-03-12,Urban,113,103.06686312105403,3.7399428818513485,10.264549735087218,24,0,63.50432323140095
V005,D058,2025-01-09,Urban,128,104.8180297964434,3.87590405443204,10.76697978068399,29,0,37.220570644593515
V035,D060,2025-01-06,Urban,80,89.92278997964252,2.6097850513210727,8.668857473365097,29,0,62.549841228248546
V012,D021,2025-01-29,Urban,152,127.22311267407176,4.309961653115244,14.240997107746283,26,0,46.38607604168606
V025,D028,2025-02-27,Suburban,163,130.56383814186265,5.165002836614681,11.097614600838233,40,0,116.4776534653782
V021,D075,2025-01-17,Rural,132,95.61677578593905,2.4945910184663096,9.233716186063747,3,0,94.35286574024578
V036,D034,2025-01-16,Urban,162,133.92185128399478,4.714975162249803,14.486228917363627,2,0,97.44448389238761
V023,D008,2025-03-28,Urban,179,141.41189983621786,3.6316068213065087,14.431671528947003,25,0,69.23723394003403
V016,D059,2025-01-03,Rural,119,119.75950269388726,3.348837340624551,10.671147304988834,19,0,39.89683453185356
V039,D072,2025-01-21,Urban,124,95.94495322750208,2.632971285339531,11.096437865460631,40,0,54.00448375505889
V045,D049,2025-03-05,Urban,147,139.10901763446992,4.964292437384682,15.167792260354348,2,0,53.37399936596971
V042,D079,2025-03-31,Urban,88,56.27910631368816,1.9738109408117703,5.250880556816812,19,0,73.81014157213893
V039,D017,2025-02-05,Rural,101,72.19212289580877,2.199704044134217,7.79447845121741,1,0,71.48818080240214
V014,D060,2025-03-27,Suburban,97,81.91098680778049,2.9697802284771817,7.333118842848743,27,0,69.00673956346563
V031,D045,2025-03-03,Suburban,155,180.13628061350866,6.089496153829729,21.138255504954877,54,0,74.63797200234669
V005,D069,2025-02-11,Rural,122,100.81484535438891,3.3805599140773612,9.1229006059888,45,1,624.5812331787789
V035,D032,2025-03-17,Urban,118,117.81644778094825,4.300741649746117,14.24037881650368,55,0,56.8518267587595
V023,D044,2025-02-11,Urban,152,114.4639546848315,4.076679408291131,14.218470489802794,52,0,85.37422443092288
V029,D065,2025-03-02,Rural,85,57.47871237463482,1.560722251306693,4.958098642249981,49,0,51.55569696362744
V043,D008,2025-01-13,Urban,162,102.88975752778086,3.7403660793384677,9.964765271150275,35,1,298.0747414574322
V011,D077,2025-01-11,Suburban,127,99.47250858895764,3.9121033881283624,10.573961535197745,41,1,422.77794844379173
V018,D072,2025-02-23,Rural,86,59.73530898272045,1.7344583849117634,6.689000769969115,5,0,80.23730117697819
V047,D043,2025-01-16,Suburban,159,112.00059674073825,2.8254619619943533,10.699797967603496,38,0,53.85106078353007
V012,D001,2025-01-08,Suburban,148,156.35542658476115,5.217376716609911,15.57944305615943,4,0,33.31100250469477
V009,D051,2025-02-28,Rural,95,57.902770043857835,2.1621779543864204,4.838783017345965,17,1,639.5094637745221
V010,D024,2025-02-26,Rural,80,74.77488603530085,2.22837375409989,6.2662983814972915,53,0,41.542960090837575
V044,D024,2025-02-09,Urban,116,96.01051208930514,2.4876210143775412,9.109071820712716,21,0,63.12349192052151
V017,D017,2025-02-28,Urban,162,146.4366599911108,3.9834866296055473,14.98612591468686,53,0,72.94598482000825
V038,D005,2025-01-02,Urban,116,108.77298451013635,3.167738784283663,10.91598045412103,48,0,68.92320003797346
V007,D020,2025-03-17,Suburban,160,126.0832986678987,4.241537567052836,11.750632116281125,31,1,371.6762327761116
V046,D021,2025-01-10,Urban,143,111.12034020381168,3.354252011447348,13.218700772310783,48,1,514.6871020317378
V013,D058,2025-02-13,Suburban,169,175.76694752255943,6.66574878676873,18.87246236292874,22,0,56.58340644367374
V040,D031,2025-01-11,Urban,165,185.25642182399454,5.265332733091257,22.31712280486202,11,0,34.653269985660316
V042,D011,2025-03-20,Suburban,141,100.89240610599144,2.8122189745924198,12.16532212772016,34,0,99.08356064278587
V009,D052,2025-03-21,Urban,151,99.4442597044845,2.5191403360675286,11.321896636055563,49,0,61.72744140105795
V050,D015,2025-03-22,Suburban,140,159.41484773693014,5.514947285430554,16.036076750156226,15,0,110.07522668999724
V027,D007,2025-03-31,Suburban,112,90.71297515710519,3.5887774183530508,8.143655885122834,50,0,65.55510962429254
V002,D028,2025-01-02,Urban,145,134.96461298766482,4.067143701694829,13.575219885432693,10,0,94.58927455239365
V005,D051,2025-02-19,Urban,109,88.91412165160823,2.4974573724670233,9.517770510903908,38,0,114.56082329112112
V029,D058,2025-01-12,Suburban,99,66.87265877895544,1.8144252038337783,8.028496980252708,32,0,88.60372055719318
V037,D005,2025-03-31,Urban,139,132.55025918864052,4.749869570041506,12.993617600755446,53,0,67.21400220577544
V038,D005,2025-01-23,Urban,161,147.32860628094622,5.093241850929679,16.216554831706326,48,0,81.06593419073485
V019,D008,2025-01-18,Rural,153,110.43480873375191,3.378361791419297,10.558086859925826,31,0,78.91006696877034
V008,D064,2025-03-03,Suburban,103,89.72550695951077,2.994942106622778,7.534417949206796,37,0,82.63380329880266
V048,D010,2025-03-03,Rural,83,89.48798569997916,2.3606826869922166,10.596241496310371,44,0,43.213798707721125
V045,D038,2025-02-07,Urban,116,110.69365677630923,3.4477128804725767,12.509875891333142,28,0,92.8658894161179
V001,D008,2025-03-08,Urban,83,54.62648288793634,1.4766436696142653,5.522077911538104,31,0,43.05389445022685
V022,D025,2025-02-07,Rural,156,144.89481214064705,4.298363584638541,12.202228140254293,6,0,31.31551958858526
V017,D073,2025-03-08,Suburban,168,171.63602056839034,4.689976202699915,15.480501407221357,14,0,86.23020906156572
V007,D066,2025-03-02,Suburban,156,167.7970387810783,5.59508197328276,14.474100183046756,58,0,40.52222149580322
V025,D079,2025-01-01,Urban,97,94.81464307651433,2.530330447329106,10.157051014441645,23,1,287.8307975555181
V045,D050,2025-02-14,Urban,167,115.49634808698653,3.9664135171735357,9.650306062168392,16,1,545.0417989325847
V004,D067,2025-01-28,Urban,145,148.78507419334397,4.482628213323145,17.688647553996102,25,0,115.02631112555336
V036,D049,2025-01-21,Urban,127,127.81344867141154,4.530767998911845,15.56443442275772,39,0,89.80292666157524
V006,D036,2025-01-13,Urban,112,68.84148653361055,2.1423989491962727,6.026879044847235,2,0,73.38134036030738
V031,D068,2025-01-27,Urban,137,116.04565827591799,3.8977297442463814,9.910758286430058,38,0,61.70529726352192
V019,D078,2025-01-07,Rural,162,129.5627640047427,4.467596562272972,15.493598902464994,41,0,74.18325845876977
V044,D041,2025-01-22,Urban,152,152.25038025993226,3.8539740883915528,18.00988980425512,39,0,47.131700552428214
V039,D062,2025-03-15,Suburban,107,78.0759191503611,2.8493705051291505,9.600249793227457,34,0,61.358038301018375
V027,D010,2025-02-22,Rural,114,108.81563953143929,2.9561524562814525,12.926496614105133,51,1,575.9319927350429
V010,D021,2025-03-20,Suburban,89,102.16519836087679,2.569387341266521,11.560183988576938,40,0,49.56806740207918
V026,D036,2025-03-20,Urban,144,155.33012495882372,6.139889254652541,13.07458905014956,43,0,53.76604221062985
V019,D012,2025-01-04,Suburban,121,139.49783164932012,3.931131890266121,13.072070875981938,25,0,97.43954301370638
V039,D002,2025-01-23,Suburban,164,194.6849871461767,6.761379819001727,17.516760104825064,36,0,46.00523422444987
V003,D013,2025-03-11,Suburban,88,53.363382705925396,2.083911483013035,4.805538820832123,16,0,52.129882782604
V045,D053,2025-03-29,Suburban,139,135.33662244988162,4.35960197541838,13.346418665499218,57,0,31.57928065403853
V013,D032,2025-03-25,Rural,94,79.68414203360231,2.041703304994651,7.121041643812402,18,0,94.80464395815962
V050,D016,2025-03-25,Suburban,178,198.63245956779096,7.889605212803445,19.13012204191708,13,0,85.61132090097905
V028,D032,2025-03-17,Urban,136,102.14807968394513,3.0204984829756185,11.03327341262682,59,0,92.49469072603871
V020,D032,2025-02-02,Suburban,148,175.91541863341874,5.409295666129716,17.17179378886738,37,0,49.289498575798184
V028,D011,2025-01-28,Urban,101,97.79070295435109,2.566633752873878,9.649730761674139,27,0,91.86387516550843
V008,D010,2025-01-08,Rural,143,153.8855091112337,5.860066961277555,13.625647937225391,34,1,417.5208252064423
V041,D015,2025-01-01,Urban,120,78.16316780323932,2.219101465223799,6.55351429765234,11,0,62.9510681299803
V039,D017,2025-02-06,Urban,166,117.87240532198295,3.3484913482432326,12.222140642859644,1,0,69.40432304709643
V001,D040,2025-03-04,Rural,150,158.2563305730783,4.516937608262028,14.317223746873523,13,1,359.7014077894629
V003,D018,2025-01-22,Suburban,135,82.7809082851852,2.115264377891009,9.8559823330045,30,0,74.39629584788011
V013,D055,2025-03-11,Urban,102,111.19293273669949,2.9773469988836587,10.010774687300486,5,0,87.7645259372434
V028,D073,2025-01-21,Urban,104,63.27041876637527,2.468647237831829,6.670107061983777,18,0,46.28816198453956
V049,D025,2025-02-04,Rural,170,169.02612158424986,5.271154554848678,20.720179573773976,14,0,78.66389594245771
V025,D059,2025-03-20,Urban,85,69.6197899318221,2.248026247826791,7.364847403898001,13,0,70.52515345780867
V033,D078,2025-01-05,Rural,113,109.25935101436168,3.6846952459211137,10.462878440164731,32,0,71.49184446125984
V038,D022,2025-03-01,Urban,142,144.50187587547248,4.548367783026382,17.046344749563303,7,1,325.68527002044976
V006,D030,2025-02-15,Suburban,88,70.88269157303685,2.304160600591738,6.060350156311261,8,0,109.33247674400855
V044,D044,2025-02-19,Rural,139,92.40406817244369,2.934859241908262,11.11870037621629,50,0,103.6764697022954
V045,D032,2025-02-17,Urban,128,82.1488026430668,2.0698166167631324,7.0092674265047705,7,0,86.6612965053483
V032,D051,2025-01-06,Urban,176,167.79164398260505,6.372763564068712,15.495301113346624,52,0,94.48382420421319
V045,D046,2025-03-30,Urban,130,118.6111175912607,3.054353340723995,12.728087061889159,49,0,33.8522372461296
V047,D021,2025-02-25,Suburban,139,145.29956416070243,4.511911295277869,15.193929000149883,16,0,96.95925474417018
V021,D032,2025-02-28,Suburban,149,134.97035459435196,3.9285664633191515,12.311176794259906,43,0,73.75482196082838
V016,D039,2025-01-29,Suburban,116,99.0022269861492,2.6433904460083295,9.514061769955251,31,0,58.59728080933148
V021,D012,2025-03-12,Urban,110,92.27375376359123,3.0346275312016457,8.634551517212117,51,1,246.05675193965385
V011,D047,2025-03-18,Urban,177,109.00866105587228,3.4653968162702795,11.40656657796033,27,1,373.5001171228131
V037,D018,2025-01-18,Urban,120,96.16011852215931,3.08771815344877,9.663115746552183,33,0,34.03971169470508
V036,D021,2025-01-02,Urban,141,167.1713053265722,5.459374107938957,13.978153398023096,53,1,201.2796909963296
V035,D013,2025-01-08,Suburban,172,193.35093546663555,4.972641892262329,21.833522075567288,29,0,32.71294153179675
V019,D021,2025-03-16,Rural,137,109.27487711021269,2.919138425802048,11.298736223368476,8,0,95.93780181982689
V020,D008,2025-02-23,Suburban,93,88.59898360270357,3.3264120183406174,9.664683567549872,33,0,52.375270711956574
V018,D046,2025-02-07,Urban,115,127.46347544194907,4.787926987307982,11.524261766722864,41,0,63.18663842388082
V047,D007,2025-02-17,Rural,115,99.44792923575474,3.1653126871459074,8.994887388747221,19,0,104.04445924342946
V041,D023,2025-01-27,Suburban,158,96.50240548351431,3.644369838475664,10.523958707563768,21,0,40.31917468721316
V049,D075,2025-01-20,Rural,87,56.08944610693301,1.6359096303098903,6.73701679818368,41,1,366.12647706735555
V014,D022,2025-01-12,Suburban,105,95.15474144496851,3.504085086925428,11.826737050229836,21,0,87.55863154952593
V015,D022,2025-02-12,Urban,115,135.8913169216356,4.138536260271603,13.995271485524128,25,0,60.782656314414275
V031,D029,2025-03-02,Urban,127,129.0225671170777,5.138642249854101,13.382209137454156,42,0,40.60264917609158
V001,D013,2025-01-31,Suburban,164,105.37815323755524,3.5422483868364116,8.815629613020667,56,1,526.2706480614736
V003,D002,2025-03-02,Urban,107,76.35696822583759,2.171832027567267,7.729057418929811,23,0,60.19629114713886
V016,D029,2025-03-15,Urban,147,156.2307012317262,4.8427734826777336,17.309589318438693,11,0,42.630777544624124
V023,D079,2025-03-08,Suburban,141,155.78580369229832,3.9266430819837166,13.470550060938832,33,0,54.09392668277473
V011,D052,2025-02-04,Suburban,159,154.32806352239157,4.0493770370319035,15.488142700388128,20,1,559.182736245019
V012,D027,2025-01-15,Suburban,165,162.79789379335185,5.357650342368941,15.658608405291783,25,0,83.5507579527029
V010,D050,2025-01-16,Urban,155,95.63538288565476,3.723786026898357,11.408695278238106,26,0,43.07485052584241
V032,D079,2025-01-13,Urban,159,174.44178676407589,4.629019228532106,18.30129103852516,40,1,271.28792514430836
V016,D023,2025-02-04,Suburban,130,139.4854662373247,3.6072103488541525,11.843993668573308,52,1,627.1801714320368
V008,D044,2025-03-16,Rural,121,91.405951461903,2.4499435733184804,8.824653543924695,12,0,101.81789214043673
V038,D077,2025-02-28,Suburban,108,110.72225145376486,4.113125555089062,11.80658603563324,32,0,47.089378760328096
V012,D022,2025-01-21,Rural,161,117.35495498065481,2.936169444003931,11.173822395154588,33,0,94.92299073311688
V024,D043,2025-02-23,Suburban,89,55.55363060015079,1.923684542105897,4.771974550183189,10,0,59.97672116626776
V028,D037,2025-03-16,Suburban,118,85.0404672153987,2.3712542863851356,9.349254477758752,4,0,82.48079954001075
V008,D061,2025-01-30,Urban,161,113.85554949446532,2.948058188308099,11.36229987359351,15,0,33.479563288956456
V028,D056,2025-02-17,Suburban,80,64.21190384327267,2.2502615613943027,5.425702730900287,51,0,74.57199909188317
V036,D003,2025-02-04,Suburban,118,100.42622440002242,2.600107207452926,11.55708003692417,6,0,43.38191052318569
V026,D063,2025-03-27,Suburban,100,90.51233348986247,3.0534933695524167,8.320176312777644,27,0,73.76882045241238
V008,D019,2025-02-07,Urban,144,127.59153484391953,3.218253961284153,12.20046487654708,5,0,42.72232177975347
