date,route_type,total_stops,distance_km,delivery_time_hours,fuel_used_l,last_service_days,on_time_deliveries,late_deliveries,delivery_success_rate,breakdown,maintenance_cost
2025-02-05,Suburban,161,183.661639473148,7.293167828635126,20.50152183280322,49,145,16,0.9006211180124224,1,232.7935617186669
2025-02-06,Suburban,157,109.6412886848222,3.139778451862064,9.585611680175418,4,148,9,0.9426751592356688,0,130.11830674125977
2025-03-20,Urban,110,91.17298145360614,3.1074332737292307,7.793594916048348,50,100,10,0.9090909090909091,0,223.43612010421003
2025-01-18,Urban,170,116.36859760298785,4.040223453643684,10.293523162738001,42,154,16,0.9058823529411765,1,219.95523562348907
2025-03-04,Rural,96,93.59676117549112,3.123712723497552,10.025028357784555,3,89,7,0.9270833333333334,0,88.77675005486188
2025-01-22,Urban,134,139.0011889628831,4.785398558585261,15.292020358360789,12,118,16,0.8805970149253731,1,127.43574971029909
2025-01-11,Suburban,172,199.37339400405745,6.10235565305785,19.552885169427572,1,150,22,0.872093023255814,1,115.41806583855782
2025-02-27,Urban,115,88.24216291200658,2.7922767508233077,8.104970924912344,27,103,12,0.8956521739130435,1,148.1816173113125
2025-02-26,Urban,105,122.8633059695221,3.758847707439631,10.261276715640713,43,91,14,0.8666666666666667,1,215.126111007916
2025-03-18,Urban,132,84.21040360819745,2.399792355098307,9.87656697698385,50,118,14,0.8939393939393939,1,177.9716982265045
2025-01-04,Suburban,96,92.33359852980027,2.997167056385877,11.264085178415774,13,88,8,0.9166666666666666,0,92.56381446810828
2025-03-27,Rural,165,104.65613921498966,3.6377316171149525,9.710682583028785,17,155,10,0.9393939393939394,1,174.0446448814904
2025-01-07,Urban,104,118.17150931634535,4.298238631883172,10.430975348489762,8,95,9,0.9134615384615384,1,110.98261719710943
2025-03-02,Urban,81,74.34872017360462,2.458450014421277,6.530183572328559,32,67,14,0.8271604938271605,0,148.92717606145467
2025-02-23,Urban,165,165.2654867255168,4.574557599709857,15.425400019206672,20,154,11,0.9333333333333333,0,163.30415252760514
2025-03-29,Suburban,84,92.3113258658868,2.539473702683663,7.812358835146085,51,72,12,0.8571428571428571,1,171.48745354321827
2025-03-09,Urban,83,57.28546899970164,1.6365602515520634,5.703440892604707,17,77,6,0.927710843373494,0,130.68035452907807
2025-03-20,Rural,115,71.66281777373123,2.51356560738324,6.1485391774599645,34,101,14,0.8782608695652174,0,118.85218718107456
2025-01-01,Suburban,85,95.82293844155544,2.833213280545287,8.071850071572534,35,73,12,0.8588235294117647,1,190.3985400238106
2025-02-24,Suburban,100,78.89599364753595,2.3508695702329176,6.927610681793936,35,90,10,0.9,1,164.8089861406796
2025-01-03,Urban,156,105.67242578198267,3.2752432680867893,11.437605153079225,38,152,4,0.9743589743589743,0,173.46247640751952
2025-03-19,Rural,168,148.0208926983783,4.4517983736574545,16.84953986867166,42,153,15,0.9107142857142857,0,202.97105303825333
2025-02-07,Urban,105,100.69328276884919,3.1100386003143847,9.879173685009192,24,91,14,0.8666666666666667,0,157.43211138937076
2025-01-01,Urban,134,82.89003651516981,2.4756710778434994,8.447771920483031,54,114,20,0.8507462686567164,1,186.58858997119893
2025-02-07,Suburban,118,90.26261260460181,2.5260585455475546,7.841399613129558,18,104,14,0.8813559322033898,0,134.66637394210272
2025-03-26,Suburban,163,101.00782770428043,3.79095572917924,12.024560045438768,50,145,18,0.8895705521472392,1,182.74066092465327
2025-01-29,Urban,112,95.44653815393752,2.6334157629458668,10.568813898187724,46,102,10,0.9107142857142857,0,146.70286870622766
2025-01-05,Urban,93,105.74658162189642,3.9109933658776517,9.607041044235118,48,79,14,0.8494623655913979,1,211.2130911118594
2025-03-15,Suburban,135,160.5948453309791,6.176862617637722,19.16418485482974,39,115,20,0.8518518518518519,1,257.0407482406691
2025-01-21,Urban,179,175.81890724628957,4.435257462478892,18.93976249635884,33,164,15,0.9162011173184358,1,215.23057411959903
2025-03-12,Rural,160,111.51721860332081,2.8336315198359348,11.678881366614435,49,148,12,0.925,0,202.8101656891211
2025-03-08,Suburban,100,114.35096339995835,4.413979146563534,10.90055992943253,23,93,7,0.93,0,145.24337442763607
2025-02-16,Urban,125,113.71858674000454,3.593140369034016,13.17326195931055,25,118,7,0.944,1,149.5540566016229
2025-03-25,Urban,95,65.76371078986632,2.36613952562,5.747361354192894,37,71,24,0.7473684210526316,1,148.94813962036318
2025-03-24,Urban,95,109.5384201587447,3.3933652898304336,11.188613884928206,27,85,10,0.8947368421052632,0,162.74902832241503
2025-02-04,Suburban,163,171.88047316071948,4.589272948282251,14.730818805759842,1,148,15,0.9079754601226994,1,90.21265396126182
2025-03-09,Suburban,108,112.21450167246022,2.858299927055173,11.36754626454608,21,100,8,0.9259259259259259,0,96.90291468301642
2025-03-10,Urban,171,175.3619402093059,5.0809239210322,19.270201870070977,59,155,16,0.9064327485380117,1,264.7048718101912
2025-01-01,Suburban,87,62.65773866123428,2.0673264239927147,7.313579150443299,49,80,7,0.9195402298850575,0,175.34620545617992
2025-03-09,Rural,167,121.34287050909411,3.563679463506211,15.139509365408843,10,148,19,0.8862275449101796,1,110.9562449480078
2025-01-12,Urban,82,83.06401552262095,2.7986509667282946,8.200913254326911,31,73,9,0.8902439024390244,0,133.2671319702629
2025-03-01,Rural,168,122.94805321112801,3.1812799205517357,14.586961352997074,44,156,12,0.9285714285714286,1,188.31984032507583
2025-01-27,Urban,98,84.59389577201927,2.222878923969839,8.842341617884093,25,92,6,0.9387755102040817,0,133.93001512125556
2025-02-25,Urban,176,188.17939278272019,5.638591297754509,18.169142729615697,20,162,14,0.9204545454545454,1,212.55659786301834
2025-01-23,Urban,145,155.20386907451214,5.195633154920947,17.050229700609258,57,132,13,0.9103448275862069,1,220.20084808914922
2025-01-25,Urban,158,137.7692160354515,4.685893055411784,15.833909233975142,2,138,20,0.8734177215189873,1,138.16360616386868
2025-01-21,Urban,165,177.42680388924927,6.95756738553993,15.98600040122201,55,154,11,0.9333333333333333,1,260.5187070406793
2025-03-02,Urban,153,168.7854808909816,4.532697672209746,14.31943010405922,48,139,14,0.9084967320261438,1,226.204119810971
2025-03-04,Rural,161,159.85133757405953,5.03377645488079,19.025930968417075,15,143,18,0.8881987577639752,1,175.22536962230922
2025-02-21,Rural,101,74.44260664989027,2.491636435521642,8.633668212340954,28,93,8,0.9207920792079208,0,152.05472980686613
2025-03-29,Suburban,125,95.55088352891605,2.979758336521068,8.070141465003045,13,108,17,0.864,1,98.6519090066804
2025-01-25,Urban,170,134.113797851691,3.597369881464325,16.453385546927617,50,151,19,0.888235294117647,1,205.19026083696414
2025-02-24,Urban,92,61.64758674691414,2.2943577276214593,5.175889748894557,52,85,7,0.9239130434782609,0,192.57924821780946
2025-02-15,Urban,112,85.55632648886031,2.259519038965371,10.669763044117916,54,94,18,0.8392857142857143,1,188.81829411833615
2025-02-01,Suburban,84,60.959768905351616,1.5849089077080962,5.303305305003473,14,72,12,0.8571428571428571,1,120.69482188956052
2025-02-24,Rural,169,147.57033523059224,3.7644899501182216,15.989330030999186,50,156,13,0.9230769230769231,1,247.03568043339607
2025-01-05,Urban,156,178.62975448084399,5.7692626113476555,15.196899183749862,2,141,15,0.9038461538461539,1,142.77205330061994
2025-02-05,Urban,106,70.24494814555173,2.4859215234211067,7.57947851532113,34,93,13,0.8773584905660378,1,141.00502601777126
2025-02-18,Suburban,157,162.04923843584464,5.29492865222885,15.26286144153365,35,138,19,0.8789808917197452,1,186.63216819420296
2025-02-27,Urban,103,104.2740896727313,3.4765352118997526,12.53274722573997,37,85,18,0.8252427184466019,1,168.85055721595356
2025-02-08,Urban,146,95.98806780291014,3.472505458495494,10.701823089606018,25,122,24,0.8356164383561644,1,139.30952924574362
2025-03-21,Suburban,142,163.80316889797416,4.802344502933134,14.764068628363306,48,121,21,0.852112676056338,1,245.18213260857829
2025-03-26,Suburban,173,162.80741458387786,5.064094662892652,16.09604988565701,54,164,9,0.9479768786127167,1,227.67428043431283
2025-03-02,Urban,178,145.64588565729107,3.834248031092015,12.435743221992768,15,162,16,0.9101123595505618,1,149.3077834309135
2025-01-09,Urban,127,133.84824006234237,5.252731793921148,13.777474261327363,12,117,10,0.9212598425196851,0,156.5182915509576
2025-01-06,Rural,142,107.12753705581922,3.090988475819255,9.332277114346828,9,130,12,0.9154929577464789,1,114.96402811159733
2025-02-04,Urban,157,159.5286266497634,4.3773352527964375,16.285374593630294,58,144,13,0.9171974522292994,1,236.88012584336354
2025-02-08,Urban,91,56.768231933444696,1.5598968521991603,4.763637218427611,31,79,12,0.8681318681318682,0,157.8108196516967
2025-01-22,Urban,107,118.08999601451526,3.084005596512586,9.974375319498753,14,88,19,0.822429906542056,1,160.24510803391541
2025-02-10,Urban,123,106.8750085101733,2.9740782858752124,11.471525936544046,29,109,14,0.8861788617886179,0,162.20489019643696
2025-01-05,Urban,172,168.90670876173957,4.340161207804925,14.631945267054222,53,161,11,0.936046511627907,1,273.66737196333554
2025-02-11,Rural,122,89.39460840984924,2.9808288937319296,7.848210013776216,48,108,14,0.8852459016393442,0,194.01235644197197
2025-03-28,Urban,96,96.5994458491266,2.9678943907541275,10.924175874303595,43,69,27,0.71875,1,201.82639417033093
2025-03-22,Urban,119,126.53795569877994,5.019117735336762,12.054492488808808,38,113,6,0.9495798319327731,0,228.36913236733338
2025-03-17,Suburban,128,113.14277275272181,4.506896634029968,13.646902361943154,42,116,12,0.90625,1,177.99802158302703
2025-03-28,Suburban,164,159.18432932768056,5.565516038649449,14.028953337806255,8,158,6,0.9634146341463414,0,135.1656510922024
2025-03-21,Rural,136,118.83619538390771,4.482336733701501,13.662185319406326,48,130,6,0.9558823529411765,0,221.4064356967035
2025-03-08,Rural,166,188.6515003780814,6.527017520580696,22.77503393372643,3,155,11,0.9337349397590361,0,147.1140446098648
2025-01-30,Urban,163,146.49160585430042,5.29698665327117,15.258149362966316,2,157,6,0.9631901840490797,0,108.42716792428578
2025-02-26,Suburban,143,158.02718723467265,6.214740753002078,15.331001358906805,16,126,17,0.8811188811188811,1,154.03008757954723
2025-03-27,Urban,154,166.44493018417094,4.30762981576977,14.575286479447895,19,133,21,0.8636363636363636,1,142.92718479085084
2025-03-14,Rural,136,115.0971934220259,4.581284235561707,9.674496315817061,30,123,13,0.9044117647058824,1,168.0409605925213
2025-01-29,Urban,177,130.63497303526384,3.6245978616103134,13.387515268252196,41,163,14,0.9209039548022598,1,200.5793261670079
2025-02-06,Rural,153,129.07833976898698,4.731225970398552,15.661449262421712,16,140,13,0.9150326797385621,0,168.2379307372768
2025-03-28,Suburban,153,167.6467550961652,4.333811479299346,15.245517174251512,31,138,15,0.9019607843137255,1,219.4333487852971
2025-01-13,Urban,149,109.75034870225367,2.8586820903724415,10.696192590107115,54,133,16,0.8926174496644296,1,206.53046134687466
2025-02-01,Suburban,179,163.72446354512226,4.703574778132335,16.72096924256305,58,160,19,0.8938547486033519,1,290.0140945082746
2025-02-15,Rural,167,180.9708941456669,5.158288966951846,19.59179546042291,28,158,9,0.9461077844311377,0,175.00818351611852
2025-01-23,Rural,155,125.87340518693924,5.0188583690626585,12.575275659170462,4,143,12,0.9225806451612903,0,92.93546317131413
2025-02-14,Urban,122,120.20974542859744,3.0223901467828753,12.850172507544746,10,108,14,0.8852459016393442,1,105.26183333346835
2025-01-17,Suburban,102,76.23265233178745,1.9973190330822346,6.912615540722533,51,86,16,0.8431372549019608,1,166.69070575366356
2025-03-26,Urban,106,70.55017272541497,1.8359726040978654,6.933286247641269,45,95,11,0.8962264150943396,1,190.43662100190397
2025-03-07,Urban,137,147.4983833026328,4.22768742753045,12.817708381007591,18,123,14,0.8978102189781022,1,193.39240657698974
2025-01-06,Urban,116,76.488216189246,2.5350892630471655,7.517878475452606,47,100,16,0.8620689655172413,1,216.70891842474072
2025-01-18,Urban,85,64.84045114905881,1.6883454614621405,7.242275387663777,32,71,14,0.8352941176470589,0,108.72825922801309
2025-01-22,Rural,144,160.28145406057882,5.456807165060109,14.054392201409263,30,132,12,0.9166666666666666,1,207.27716405916354
2025-02-02,Urban,85,68.66993364101202,2.053485386873524,6.713340980425337,36,78,7,0.9176470588235294,0,186.8763006449998
2025-01-30,Rural,129,152.7137100523961,5.763659200312298,17.300035142184722,9,123,6,0.9534883720930233,0,164.31557390025623
2025-03-22,Urban,101,119.97190068729589,3.0897233336726293,11.432394086268971,36,90,11,0.8910891089108911,0,169.31856252551688
2025-02-01,Urban,167,127.08125724944638,4.687346354725678,13.475034314877677,29,156,11,0.9341317365269461,0,174.90864701389032
2025-02-11,Urban,104,64.95704106839315,2.289359816761411,5.709192879145124,16,95,9,0.9134615384615384,0,95.44824549679885
2025-03-19,Urban,158,161.63999934266994,4.843579630177233,16.47169287922446,28,149,9,0.9430379746835443,0,201.76852607261586
2025-01-10,Urban,169,147.13003136854206,4.035227707432769,13.491032085747266,21,164,5,0.9704142011834319,0,136.29321048017633
2025-02-05,Urban,151,99.72820766273762,2.908352977621387,11.897695599260361,47,144,7,0.9536423841059603,1,207.57173261455202
2025-02-03,Suburban,130,133.18677988028733,4.6761722925000635,13.896643004256951,56,120,10,0.9230769230769231,0,214.39189996117847
2025-03-14,Urban,167,103.3237258930145,4.130611830148349,8.658679501246803,2,149,18,0.8922155688622755,1,112.92595763705873
2025-01-28,Urban,127,142.50898781550885,3.9196846212564664,12.685686561909673,59,105,22,0.8267716535433071,1,234.1847148006825
2025-01-11,Urban,149,101.79553610272936,2.559084290018842,11.78221365964969,46,139,10,0.9328859060402684,1,185.69099732379402
2025-03-19,Rural,178,120.39690865015022,3.240945686021209,13.214374495657399,35,163,15,0.9157303370786517,0,199.13391445774658
2025-02-08,Rural,144,101.5780865444857,3.1839566957848686,10.899797975268637,54,131,13,0.9097222222222222,1,239.31866914910384
2025-02-16,Urban,139,163.48621429823834,4.24017160457314,15.421100463937234,28,123,16,0.8848920863309353,1,170.4438314770846
2025-01-19,Urban,125,126.98770201903845,4.076950801190088,11.515047460821526,55,116,9,0.928,0,227.22665141841875
2025-01-15,Urban,115,124.29463594699092,3.7809391421733936,11.301457817213155,36,100,15,0.8695652173913043,0,162.4182759925239
2025-01-28,Rural,137,114.8855958272323,3.5726525150068102,11.4433626199855,31,121,16,0.8832116788321168,1,160.2327555379307
2025-01-24,Urban,155,124.27708365796086,3.9186378392194023,11.05345236248562,33,135,20,0.8709677419354839,1,163.60187426754942
2025-03-13,Urban,117,86.66077727617852,2.365979711453769,8.889823626221759,23,104,13,0.8888888888888888,1,114.14725979527385
2025-01-09,Urban,90,79.95499352887008,2.430129685714587,9.411427699295256,41,80,10,0.8888888888888888,1,193.16247990099018
2025-02-16,Urban,91,84.7298488509656,2.847989694314219,8.260067305359824,17,69,22,0.7582417582417582,1,128.43396317969254
2025-02-02,Urban,121,118.46685364919004,4.103121542510827,10.031737805217032,46,109,12,0.9008264462809917,1,190.30027325302217
2025-03-03,Suburban,118,89.00399008310757,3.4813134577917486,7.9667196914977385,49,106,12,0.8983050847457628,1,191.33806478595753
2025-01-19,Urban,150,175.37886728126915,5.196730011173484,17.00263923986495,1,141,9,0.94,0,163.6159001983489
2025-03-08,Suburban,90,63.16695890318533,2.220324919451114,5.96633895807579,42,68,22,0.7555555555555555,1,186.13654199879323
2025-03-15,Urban,115,135.63006905888244,4.982368123699489,11.570312094373229,23,97,18,0.8434782608695652,1,174.98120445197026
2025-02-09,Urban,131,79.76769122908979,2.2916844661853433,8.212153100037362,48,118,13,0.9007633587786259,1,172.49640378163983
2025-02-16,Rural,110,97.7542956599118,2.775680339843627,10.482386271272706,27,93,17,0.8454545454545455,1,155.26387541047887
2025-03-06,Urban,112,89.60231872143302,2.469586023294192,7.523937574865504,25,102,10,0.9107142857142857,0,122.98146945598734
2025-01-29,Rural,92,79.99161244894984,2.457223813109129,6.983865989237146,32,73,19,0.7934782608695652,1,152.2502574578085
2025-02-19,Suburban,97,91.41267849668192,2.3798679822711795,9.837598302281751,19,87,10,0.8969072164948454,0,153.26537489366743
2025-01-13,Urban,120,103.36241937691504,2.6472543300627818,10.488192362545558,24,116,4,0.9666666666666667,0,172.9454568317559
2025-01-01,Rural,137,116.3004110947911,3.1338896059665613,12.038990550439408,57,119,18,0.8686131386861314,1,209.29423593162608
2025-02-03,Urban,135,140.35059664847782,4.0641395146493045,16.326704069225322,3,123,12,0.9111111111111111,0,142.82770210465665
2025-02-17,Rural,103,104.18715380034351,3.5250984029463543,8.806078261908851,12,86,17,0.8349514563106796,1,138.6377037560648
2025-03-18,Urban,152,167.19434092166935,4.206763528681807,17.384839294455602,35,143,9,0.9407894736842105,1,198.78508212475816
2025-02-17,Rural,110,82.4972927618067,2.8337858032283063,7.172856601001768,15,99,11,0.9,0,136.17099064611898
2025-02-18,Urban,134,129.4060921842267,4.615077274277258,14.776728719167306,17,117,17,0.8731343283582089,1,173.2286272766383
2025-03-05,Suburban,89,84.6494015399784,2.6760422167243845,8.305896161078088,50,72,17,0.8089887640449438,1,209.33787132782078
2025-03-02,Suburban,139,114.23613342678225,4.418746880363231,14.110463552614695,32,117,22,0.841726618705036,1,150.0443812063784
2025-01-29,Rural,81,72.22239653647028,1.820239371704503,6.5318954257295765,7,73,8,0.9012345679012346,0,94.54819972405073
2025-02-08,Rural,94,74.0973128824431,2.19051056279707,7.177429759744403,19,82,12,0.8723404255319149,1,133.0410295888993
2025-03-29,Rural,82,56.178744362755666,1.684303844870908,5.349155168466456,7,72,10,0.8780487804878049,0,76.01945950946619
2025-01-26,Rural,122,88.85024862051203,2.5504604569865927,10.826307975902914,5,113,9,0.9262295081967213,1,135.58415945886736
2025-01-17,Urban,110,72.96390066247928,2.2481313576594397,8.249958816362424,58,105,5,0.9545454545454546,1,208.75094559732187
2025-03-12,Urban,149,150.4664200219971,5.905054707347932,18.134332139027883,40,132,17,0.8859060402684564,1,196.1618551697534
2025-01-13,Urban,146,145.47971963636166,4.255700654023893,15.88959868789067,21,137,9,0.9383561643835616,0,154.41856944989746
2025-03-10,Urban,135,157.99911609796968,4.420469693081317,15.033566491554055,48,118,17,0.8740740740740741,1,211.09617463880502
2025-01-26,Urban,142,147.36860084274497,4.715608728888802,14.35677321746675,48,135,7,0.9507042253521126,0,233.8011548418768
2025-02-18,Suburban,154,97.20903550106654,2.673557476750205,9.30354709143612,51,149,5,0.9675324675324676,0,217.10063821691614
2025-03-08,Urban,94,106.271427809593,3.741290438005875,10.42182747957916,57,88,6,0.9361702127659575,0,203.85828457327167
2025-01-07,Suburban,171,191.11047171823145,6.748453939155204,21.019363248036516,47,161,10,0.9415204678362573,1,268.94058215986223
2025-02-27,Urban,89,77.07330512926211,2.810714011753391,8.584656680858819,7,84,5,0.9438202247191011,0,94.79758165214218
2025-02-18,Urban,117,111.32758614706009,3.640545202924347,13.023453088921935,37,106,11,0.905982905982906,0,163.72556259929527
2025-02-22,Suburban,126,149.39152193492242,3.9620953893257784,13.108793049943241,23,114,12,0.9047619047619048,0,180.2405534295839
2025-03-06,Suburban,136,125.03603609001037,3.341540454524483,11.946973294652821,11,129,7,0.9485294117647058,0,110.52579654029441
2025-03-03,Suburban,129,147.47190951630935,4.797025815591741,16.861555770009588,10,118,11,0.9147286821705426,0,116.43381926405422
2025-01-17,Suburban,150,97.47348820291677,2.8806962485155694,11.19247982145381,57,135,15,0.9,1,193.67187366739452
2025-02-12,Urban,94,67.17532539516971,1.8757641658462334,5.845326573701927,21,85,9,0.9042553191489362,0,109.88251398333861
2025-01-25,Suburban,97,83.8519377082847,2.9300314473473836,7.643106621955507,55,83,14,0.8556701030927835,1,216.91597087236406
2025-01-03,Urban,161,153.08750768538363,5.562345063914612,14.391174762197679,59,145,16,0.9006211180124224,1,218.61909978406706
2025-03-20,Urban,167,181.98603075665258,4.597761759672594,18.902815305047408,41,152,15,0.9101796407185628,1,230.36874123747438
2025-01-29,Urban,81,96.62953879595888,2.8202003436689367,10.679772620220584,33,69,12,0.8518518518518519,1,181.1455671237926
2025-02-01,Urban,163,135.8296763551686,3.4195732717136003,11.397207669682937,20,148,15,0.9079754601226994,0,186.80861253283763
2025-01-26,Urban,177,111.23554055807702,3.6996701717659897,9.941545725232556,33,172,5,0.9717514124293786,0,161.78049446219518
2025-01-16,Rural,122,131.84575404121776,3.709213400244344,14.319982637341306,40,103,19,0.8442622950819673,1,187.66977860450035
2025-01-25,Rural,105,101.07598530221692,3.5666675163984034,8.873896867449156,35,88,17,0.8380952380952381,1,211.26696431036243
2025-02-23,Urban,150,107.86885729813814,3.730162795315875,9.774512320999925,34,133,17,0.8866666666666667,1,198.9974054784157
2025-01-28,Urban,117,104.9369576548237,3.2111894817033564,11.420687626778811,36,103,14,0.8803418803418803,1,168.97619926681276
2025-03-14,Urban,173,180.8518034864006,6.070019237217576,18.63258440572083,27,159,14,0.9190751445086706,0,217.35928301737596
2025-02-25,Urban,121,128.53189574118352,4.671453977024448,14.699752185046139,19,105,16,0.8677685950413223,1,157.2153933196502
2025-03-06,Rural,84,75.5807679647376,2.6113470683155655,8.950602833910503,43,71,13,0.8452380952380952,0,174.11663076921099
2025-03-27,Urban,90,70.4815846269584,2.760062699009509,6.471515301086543,5,75,15,0.8333333333333334,0,144.90585135238769
2025-03-21,Suburban,144,170.53135908812584,4.794738238939025,18.801595076015605,29,128,16,0.8888888888888888,1,214.761630109731
2025-02-10,Urban,113,112.77598502285022,3.482702001076426,9.997660545082805,56,95,18,0.8407079646017699,1,256.1241871464127
2025-02-20,Rural,80,67.59540092862234,2.559109065771725,5.641207467183654,10,73,7,0.9125,0,82.55376387307257
2025-03-12,Urban,162,124.46102539269222,4.513478706496416,14.983607562374521,56,145,17,0.8950617283950617,1,260.18278697122224
2025-03-19,Suburban,81,84.13160497397313,3.170229394926948,8.50489385700958,59,69,12,0.8518518518518519,1,206.93872869834755
2025-01-29,Urban,164,122.23085104642674,3.575162675719724,10.905435590675275,55,145,19,0.8841463414634146,1,217.73025007908566
2025-03-24,Suburban,99,69.59957334503707,2.6350344041913063,6.238866864898214,40,82,17,0.8282828282828283,1,172.5964132041043
2025-01-19,Urban,140,128.5060466728139,3.5387237728851577,11.640052443978272,13,134,6,0.9571428571428572,0,150.50041181532396
2025-03-07,Urban,166,128.48274430735654,5.076831483714844,13.674225343832314,29,156,10,0.9397590361445783,0,193.34347269250466
2025-02-10,Rural,100,97.7343086954169,3.400561696239633,9.957228337614264,5,88,12,0.88,1,126.53693728298822
2025-02-14,Rural,167,112.0174552223982,2.9201630557432248,10.791793944759254,58,145,22,0.8682634730538922,1,208.9441755995641
2025-01-15,Rural,147,145.96580542283778,4.07976769933295,12.270403637944957,58,133,14,0.9047619047619048,1,219.0532927454351
2025-01-03,Suburban,91,70.06799042867453,2.6851606015090694,7.525947088544236,59,78,13,0.8571428571428571,1,199.20839010027504
2025-01-11,Rural,101,60.61472182673146,1.6243239798644722,5.184035079613804,12,87,14,0.8613861386138614,1,104.03896116814603
2025-02-22,Urban,99,66.94000182584608,2.0663347193387023,7.374336016689331,59,84,15,0.8484848484848485,1,203.25112119755883
2025-02-15,Urban,161,186.78724549887008,4.954339473672001,15.622498507181577,13,153,8,0.9503105590062112,0,196.73173660883438
2025-01-30,Urban,80,89.63302267753718,2.6354052528073617,8.391776355243193,22,73,7,0.9125,0,142.5051783315807
2025-02-26,Suburban,109,80.67803069516988,2.2902005832303662,8.187300053035234,40,99,10,0.908256880733945,0,223.08128232118668
2025-01-18,Urban,176,187.79607312000388,4.706370853029025,17.9647930809894,15,157,19,0.8920454545454546,1,202.81437038078653
2025-02-20,Urban,103,99.4097244581516,3.4898932291582536,10.936013311110806,13,93,10,0.9029126213592233,0,119.67659856440058
2025-02-17,Suburban,93,109.97648289890272,3.2007885900507596,12.089718045924311,1,86,7,0.9247311827956989,0,71.47820053443867
2025-03-07,Rural,115,94.77879050785008,2.970673019945586,11.210828552299278,54,95,20,0.8260869565217391,1,253.15096274412366
2025-01-08,Urban,148,149.3137023915248,5.8344400628471655,17.65730249578152,38,138,10,0.9324324324324325,0,195.00788116455848
2025-01-22,Urban,154,98.27070075197007,3.8969928382974617,10.464697748851721,43,141,13,0.9155844155844156,1,203.7116907518476
2025-01-06,Urban,103,86.28808603325388,3.2210954627095076,7.8078718488519465,45,84,19,0.8155339805825242,1,169.79979114909005
2025-03-17,Urban,139,163.78239294309424,4.715010927838421,15.700172894734424,53,128,11,0.920863309352518,0,269.86405932838795
2025-02-26,Urban,174,160.6696032925926,4.795041727871726,19.10382183003588,52,160,14,0.9195402298850575,1,251.29023651760733
2025-02-05,Suburban,134,103.5455120681215,3.109340059831915,9.075817447239583,1,123,11,0.917910447761194,1,82.03065628467672
2025-03-20,Suburban,156,104.8573621488376,4.115628133099046,10.077137988966564,11,143,13,0.9166666666666666,0,85.33085418244166
2025-02-26,Suburban,159,162.51660365331801,5.07237552625261,13.72209817726033,58,152,7,0.9559748427672956,0,251.03229707326116
2025-02-18,Urban,103,101.65210348395712,2.6152257165563424,9.517326111293558,43,93,10,0.9029126213592233,1,196.7686048891027
2025-02-14,Rural,156,128.6006635933133,4.15324796941122,14.780497161308073,40,143,13,0.9166666666666666,1,209.55477166428156
2025-03-23,Urban,103,120.56817554530856,3.5075564994696626,12.184593180466404,22,89,14,0.8640776699029126,0,138.72846354348266
2025-03-07,Urban,133,81.57178447643045,2.222829162755378,7.69981673307678,35,117,16,0.8796992481203008,1,147.9105149174775
2025-03-18,Rural,105,82.13460265280503,2.234415315948091,10.123752906892054,51,88,17,0.8380952380952381,1,155.2699460855595
2025-02-14,Urban,145,167.13304530806357,5.097197827586175,20.73703334105684,44,135,10,0.9310344827586207,1,210.52412162232756
2025-03-20,Urban,159,126.01724081567461,3.3276905064193594,14.794902700457781,6,145,14,0.9119496855345912,1,92.3851778035282
2025-01-20,Rural,117,87.90814893663295,2.8476267262309642,9.76035189440403,28,104,13,0.8888888888888888,1,135.70243788242354
2025-03-05,Urban,144,132.55664341805976,3.458264186328399,13.640045609159268,31,128,16,0.8888888888888888,0,184.84132952311907
2025-03-08,Suburban,154,168.5192816926577,5.891580634811349,16.937016530684986,55,142,12,0.922077922077922,0,250.534564286192
2025-03-24,Urban,130,86.04544734851217,2.946434346358391,10.061311531806735,8,112,18,0.8615384615384616,1,95.54230721779376
2025-01-03,Suburban,114,132.90261653976833,5.151901332823968,12.428278144696925,5,88,26,0.7719298245614035,1,131.89297994467003
2025-02-23,Urban,122,131.39933490246122,3.5577057509620102,12.653346218478251,42,111,11,0.9098360655737705,0,229.2603225535291
2025-03-19,Urban,108,76.54501655974056,2.4489837616440986,8.340184598922283,54,100,8,0.9259259259259259,1,190.70878066620335
2025-03-05,Suburban,116,119.15575409939213,4.190203079297789,14.793430990951796,48,104,12,0.896551724137931,0,179.99754687746403
2025-02-09,Urban,160,132.95603737320548,4.668915906453084,15.998384085038435,44,151,9,0.94375,0,220.19014349982822
2025-02-28,Urban,137,115.2686225378734,2.9923580689966793,12.048843326303343,17,115,22,0.8394160583941606,1,163.4747155776469
2025-02-24,Urban,133,142.30654937662155,3.7939561607449037,16.516741401726573,38,117,16,0.8796992481203008,1,183.22426134275008
2025-03-03,Urban,118,138.96516440503584,4.172756737446189,14.6167134482549,9,112,6,0.9491525423728814,0,123.70173971584141
2025-01-04,Urban,121,81.79521636870628,2.388763032408018,7.7805872609777404,10,107,14,0.8842975206611571,1,71.23229638221831
2025-03-01,Urban,107,91.2044612076202,2.8399436990696567,8.951311351014594,20,92,15,0.8598130841121495,1,126.38537702481241
2025-03-16,Rural,108,95.96501620386286,3.108178849398701,10.752739948600615,14,98,10,0.9074074074074074,0,107.52802193943887
2025-01-30,Urban,122,100.74602500110582,2.6010953853598533,10.745910300037277,14,113,9,0.9262295081967213,0,97.91486895253155
